RecordNumber	Tags	Indicators	Content	
12	008		200430s1967\\\\iq\\\\\\o\\\\\000\0\ara\d
12	040	\\	$aZYU$bara$erda$cZYU
12	050	\4	$aBP166.2$b.S487 1951
12	100	1\	$6880-01$aSharaf al-Dīn, ʻAbd al-Ḥusayn.
12	245	10	$6880-02$aKalimah ḥawla al-ruʼyah ; wa, Falsafat al-mīthāq wa-al-wilāyah /$cbi-qalam ʻAbd al-Ḥusayn Sharaf al-Dīn.
12	246	3\	$6880-03$aFalsafat al-mīthāq wa-al-wilāyah
12	260	\\	$6880-04$aal-Najaf al-Ashraf :$bDār al-Nuʻmān lil-Ṭibāʻah wa-al-Nashr,$c1967.
12	300	\\	$aonline resource (92, 23 pages)
12	336	\\	$atext$2rdacontent
12	337	\\	$acomputer$2rdamedia
12	338	\\	$aonline resource$2rdacarrier
12	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
12	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
12	650	\0	$aGod (Islam)
12	650	\0	$aImamate.
12	650	\7	$aGod (Islam)$2fast$0(OCoLC)fst00944142
12	650	\7	$aImamate.$2fast$0(OCoLC)fst00967643
12	700	1\	$6880-05$aSharaf al-Dīn, ʻAbd al-Ḥusayn.$tFalsafat al-mīthāq.
12	710	2\	$aPrinceton University.$bLibrary.
12	730	0\	$aArabic Collections Online.
12	776	08	$iPrint version:$aSharaf al-Dīn, ʻAbd al-Ḥusayn.$tKalimah ḥawla al-ruʼyah ; wa, Falsafat al-mīthāq wa-al-wilāyah$w(NjP)1684941$w(OCoLC)33923282
12	856	40	$uhttp://hdl.handle.net/2333.1/hx3ffn4m 
12	880	1\	$6100-01$aشرف الدين، عبد الحسين.
12	880	10	$6245-02$aكلمة حول الرؤية ؛ و، فلسفة الميثاق والولاية /$cبقلم عبد الحسين شرف الدين.
12	880	3\	$6246-03$aفلسفة الميثاق والولاية
12	880	\\	$6260-04$aالنجف الاشرف :$bدار النعمان للطباعة والنشر،$c1967.
12	880	1\	$6700-05$aشرف الدين، عبد الحسين.$tفلسفة الميثاق.
12	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
12	999	\\	$iNjP_1684941$o(OCoLC)ocm33923282$sprinceton_aco003832:$e(ERROR-880)$sprinceton_aco003832:
			
13	LDR		03675nam a2200457Mi 4500
13	001		240239
13	003		NjP
13	006		m\\\\\\\\d\\\\\\\\
13	007		cr\cn\|||m|||a
13	008		200430s1983\\\\ir\h\\\\o\\\\\001\0\ara\d
13	040	\\	$aZYU$bara$erda$cZYU
13	050	\4	$aBP136.48$b.K48 1983
13	100	1\	$6880-01$aKhūʼī, Abū al-Qāsim ibn ʻAlī Akbar,$d1899-
13	245	10	$6880-02$aMuʻjam rijāl al-ḥadīth :$bwa-tafṣīl ṭabaqāt al-ruwāh /$cli-Abī al-Qāsim al-Mūsawī al-Khūʼī.
13	250	\\	$6880-03$aal-Ṭabʻah 3.
13	260	\\	$6880-04$aQum, Īrān :$bMadīnat al-ʻIlm,$c1983.
13	300	\\	$aonline resource (23 volumes) :$bfacsimile
13	336	\\	$atext$2rdacontent
13	337	\\	$acomputer$2rdamedia
13	338	\\	$aonline resource$2rdacarrier
13	490	1\	$6880-05$aManshūrāt Madīnat al-ʻIlm - Āyat Allāh al-ʻUẓmá al-Khūʼī ;$v1
13	500	\\	$a""Manshūrāt Madīnat al-ʻIlm, Āyat Allāh al-ʻUẓmá al-Khūʼī; 1.""
13	500	\\	$a""Ṭubiʻat al-ṭabʻah al-thālithah fī Bayrūt, Lubnān.""
13	500	\\	$aIncludes indexes.
13	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
13	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
13	650	\0	$aHadith$xAuthorities.
13	650	\7	$aHadith$xAuthorities.$2fast$0(OCoLC)fst00950115
13	710	2\	$aPrinceton University.$bLibrary.
13	730	0\	$aArabic Collections Online.
13	776	08	$iPrint version:$aKhūʼī, Abū al-Qāsim ibn ʻAlī Akbar, 1899-$tMuʻjam rijāl al-ḥadīth$w(NjP)240239$w(OCoLC)16105967
13	830	\0	$6880-06$aManshūrāt Madīnat al-ʻIlm - Āyat Allāh al-ʻUẓmá al-Khūʼī ;$v1.
13	856	40	$uhttp://hdl.handle.net/2333.1/7h44j9nf 
13	880	1\	$6100-01$aخوئي، ابو القاسم بن علي أكبر.
13	880	10	$6245-02$aمعجم رجال الحديث وتفصيل طبقات الرواة /$cلابي القاسم الموسوي الخوئي.
13	880	\\	$6250-03$aالطبعة ٣.
13	880	\\	$6260-04$aقم، ايران :$bمدينة العلم،$c1983.
13	880	1\	$6490-05$aمنشورات مدينة العلم - آية الله العظمى الخوئي ؛$v١
13	880	\0	$6830-06$aمنشورات مدينة العلم - آية الله العظمى الخوئي ؛ $v١.
13	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
13	999	\\	$iNjP_240239$o(OCoLC)ocm16105967$sprinceton_aco003862:juz 1$sprinceton_aco003863:juz 2$sprinceton_aco003856:juz 3$sprinceton_aco003857:juz 4$sprinceton_aco003858:juz 5$sprinceton_aco003870:juz 6$sprinceton_aco003859:juz 7$sprinceton_aco003860:juz 8$sprinceton_aco003861:juz 9$sprinceton_aco003872:juz 10$sprinceton_aco003871:juz 11$sprinceton_aco003864:juz 12$sprinceton_aco003866:juz 13$sprinceton_aco003867:juz 14$sprinceton_aco003868:juz 15$sprinceton_aco003869:juz 16$sprinceton_aco003879:juz 18$sprinceton_aco003880:juz 19$sprinceton_aco003881:juz 20$sprinceton_aco003882:juz 21$sprinceton_aco003883:juz 22$sprinceton_aco003884:juz 23$e(ERROR-880)$sprinceton_aco003862:juz 1$sprinceton_aco003863:juz 2$sprinceton_aco003856:juz 3$sprinceton_aco003857:juz 4$sprinceton_aco003858:juz 5$sprinceton_aco003870:juz 6$sprinceton_aco003859:juz 7$sprinceton_aco003860:juz 8$sprinceton_aco003861:juz 9$sprinceton_aco003872:juz 10$sprinceton_aco003871:juz 11$sprinceton_aco003864:juz 12$sprinceton_aco003866:juz 13$sprinceton_aco003867:juz 14$sprinceton_aco003868:juz 15$sprinceton_aco003869:juz 16$sprinceton_aco003879:juz 18$sprinceton_aco003880:juz 19$sprinceton_aco003881:juz 20$sprinceton_aco003882:juz 21$sprinceton_aco003883:juz 22$sprinceton_aco003884:juz 23
			
14	LDR		01678nam a2200385Mi 4500
14	001		4096944
14	003		NjP
14	006		m\\\\\\\\d\\\\\\\\
14	007		cr\cn\|||m|||a
14	008		200430s1927\\\\ua\c\\\\o\\\\\000\1\ara\d
14	040	\\	$aZYU$bara$erda$cZYU
14	050	\0	$aPJ7816.A47$bL8
14	100	1\	$6880-01$aBakrī, Muḥammad Tawfīq.
14	245	13	$6880-02$aal-Luʼluʼ fī al-adab /$cMuḥammad Tawfīq al-Bakrī.
14	250	\\	$6880-03$aal-Ṭabʻah 1.
14	260	\\	$6880-04$aMiṣr :$bMaṭbaʻat al-Nahḍah,$c1927.
14	300	\\	$aonline resource (4, 115 pages) :$bportrait
14	336	\\	$atext$2rdacontent
14	337	\\	$acomputer$2rdamedia
14	338	\\	$aonline resource$2rdacarrier
14	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
14	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
14	650	\0	$aArabic essays$y1801-
14	650	\7	$aArabic essays.$2fast$0(OCoLC)fst00812272
14	648	\7	$aSince 1801$2fast
14	710	2\	$aPrinceton University.$bLibrary.
14	730	0\	$aArabic Collections Online.
14	776	08	$iPrint version:$aBakrī, Muḥammad Tawfīq.$tal-Luʼluʼ fī al-adab$w(NjP)4096944$w(DLC)  68001599 $w(OCoLC)54362343
14	856	40	$uhttp://hdl.handle.net/2333.1/hqbzksqm 
14	880	1\	$6100-01$aبكري، محمد توفيق.
14	880	12	$6245-02$aاللؤلؤ في الأدب /$cمحمد توفيق البكري.
14	880	\\	$6250-03$aالطبعة ١.
14	880	\\	$6260-04$aمصر :$bمطبعة النهضة،$c١٩٢٧.
14	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
14	999	\\	$iNjP_4096944$o(OCoLC)ocm54362343$sprinceton_aco002821$sprinceton_aco002821
			
15	LDR		01859nam a2200373Mi 4500
15	001		1123578
15	003		NjP
15	006		m\\\\\\\\d\\\\\\\\
15	007		cr\cn\|||m|||a
15	008		200430s1989\\\\ir\\\\\\ob\\\\000\0\ara\d
15	040	\\	$aZYU$bara$erda$cZYU
15	050	\4	$aBP144.2.R32$bA72 1989
15	100	1\	$6880-01$aĀṣafī, Muḥammad Mahdī.
15	245	10	$6880-02$aMulkīyat al-arḍ fī al-Islām :$bdirāsah fiqhīyah istidlālīyah muqāranah /$ctaʼlīf Muḥammad Mahdī al-Āṣifī.
15	260	\\	$6880-03$a[Iran] :$bNashr Tawḥīd,$c1409 [1989] 
15	300	\\	$aonline resource (303 pages)
15	336	\\	$atext$2rdacontent
15	337	\\	$acomputer$2rdamedia
15	338	\\	$aonline resource$2rdacarrier
15	500	\\	$aPreface dated: 1409 [1989].
15	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
15	504	\\	$aIncludes bibliographical references (pages 286-298).
15	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
15	650	\0	$aReal property (Islamic law)
15	650	\7	$aReal property (Islamic law)$2fast$0(OCoLC)fst01091176
15	710	2\	$aPrinceton University.$bLibrary.
15	730	0\	$aArabic Collections Online.
15	776	08	$iPrint version:$aĀṣafī, Muḥammad Mahdī.$tMulkīyat al-arḍ fī al-Islām$w(NjP)1123578$w(OCoLC)36558033
15	856	40	$uhttp://hdl.handle.net/2333.1/q83bkd89 
15	880	1\	$6100-01$aآصفي، محمد مهدي.
15	880	10	$6245-02$aملكية الارض في الاسلام :$bدراسة فقهية استدلالية مقارنة /$cتأليف محمد مهدي الاصفي.
15	880	\\	$6260-03$a[ايران] :$bنشر توحيد،$c1409 [1989]
15	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
15	999	\\	$iNjP_1123578$o(OCoLC)ocm36558033$sprinceton_aco003550:$e(ERROR-880)$sprinceton_aco003550:
			
16	LDR		01995nam a2200409Mi 4500
16	001		3209195
16	003		NjP
16	006		m\\\\\\\\d\\\\\\\\
16	007		cr\cn\|||m|||a
16	008		200430s1938\\\\le\\\\\\ob\\\\000\0\arard
16	040	\\	$aZYU$bara$erda$cZYU
16	050	\4	$aBP189$b.A15 1938
16	100	1\	$6880-01$aʻAbd al-Nūr, Jabbūr.
16	245	13	$6880-02$aal-Taṣawwuf ʻinda al-ʻArab /$ctaʼlīf Jabbūr ʻAbd al-Nūr.
16	246	1\	$6880-03$iTitle of cover:$aTārīkh al-Taṣawwuf al-Islāmī
16	260	\\	$6880-04$a[Beirut] :$b[publisher not identified],$c[1938]
16	300	\\	$aonline resource (172 pages)
16	336	\\	$atext$2rdacontent
16	337	\\	$acomputer$2rdamedia
16	338	\\	$aonline resource$2rdacarrier
16	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
16	504	\\	$aIncludes bibliographical references.
16	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
16	650	\0	$aSufism.
16	650	\7	$aSufism.$2fast$0(OCoLC)fst01137257
16	700	0\	$6880-05$aRıza Tevfik,$d1869?-1949.
16	710	2\	$aPrinceton University.$bLibrary.
16	730	0\	$aArabic Collections Online.
16	776	08	$iPrint version:$aʻAbd al-Nūr, Jabbūr.$tal-Taṣawwuf ʻinda al-ʻArab$w(NjP)3209195$w(DLC)   67001858 $w(OCoLC)49364621
16	856	40	$uhttp://hdl.handle.net/2333.1/63xsjdh7 
16	880	1\	$6100-01$a‏عبد النور، جبور.
16	880	12	$6245-02$a‏التصوف عند العرب /‏$c‏تأليف جبور عبد النور ؛ [المقدمة بقلم رضا توفيق].
16	880	1\	$6246-03$i‏عنوان التجليد على الغلاف:‏$a‏تارخ التصوف الإسلامي
16	880	\\	$6260-04$a‏[بيروت؟ :‏$b‏د.ن.،‏$c‏؟1938]
16	880	0\	$6700-05$a‏رضا توفيق،‏,$d‏1869?-1949
16	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
16	999	\\	$iNjP_3209195$o(OCoLC)ocm49364621$sprinceton_aco003024$e(ERROR-880)$sprinceton_aco003024
			
17	LDR		02523nam a2200493Mi 4500
17	001		7010868
17	003		NjP
17	006		m\\\\\\\\d\\\\\\\\
17	007		cr\cn\|||m|||a
17	008		200430q18851899ua\\\\\\o\\\\\000\0\arard
17	040	\\	$aZYU$bara$erda$cZYU
17	043	\\	$ama-----
17	050	\4	$aPN5359.Z757$bA25 1800z
17	100	1\	$6880-01$aIsḥāq, Adīb,$d1856-1885.
17	245	10	$6880-02$aMuntakhabāt :$bḍimna arbaʻat ajzāʼ /$cAdīb Bik Isḥāq.
17	246	3\	$6880-03$aMuntakhabāt Adīb Bik Isḥāq
17	250	\\	$6880-04$aṬabʻah 2.
17	260	\\	$6880-05$aal-Iskandarīyah :$bMaṭbaʻat al-Ādāb,$c[18--]
17	300	\\	$aonline resource (32, 284 pages)
17	336	\\	$atext$2rdacontent
17	337	\\	$acomputer$2rdamedia
17	338	\\	$aonline resource$2rdacarrier
17	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
17	505	0\	$aal-juzʼ 1. Yaḥtawī ʻalá ashʻārih al-raqīqah -- al-juzʼ 2. Yashtamil ʻalá maqālātih al-rannānah -- al-juzʼ 3. Rasāʼiluh al-balīghah -- al-juzʼ 4. Khuṭabuh fī al-jamʻīyāt allatī raʼasahā wa-fī al-muntadayāt al-khāṣṣah.
17	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
17	600	10	$aAdīb, Isḥāq,$d1856-1885.
17	651	\0	$aArab countries$xSocial conditions.
17	650	\0	$aWorld politics$y19th century.
17	650	\7	$aSocial conditions.$2fast$0(OCoLC)fst01919811
17	650	\7	$aWorld politics.$2fast$0(OCoLC)fst01181381
17	651	\7	$aArab countries.$2fast$0(OCoLC)fst01240128
17	648	\7	$a1800-1899$2fast
17	710	2\	$aPrinceton University.$bLibrary.
17	730	0\	$aArabic Collections Online.
17	776	08	$iOnline version:$aIsḥāq, Adīb, 1856-1885.$tMuntakhabāt.$bṬabʻah 2.$dal-Iskandarīyah : Maṭbaʻat al-Ādāb, [18--]$w(OCoLC)1103302921
17	776	08	$iPrint version:$aIsḥāq, Adīb, 1856-1885.$tMuntakhabāt$w(NjP)7010868$w(OCoLC)30653626
17	856	40	$uhttp://hdl.handle.net/2333.1/wwpzgxkq 
17	880	1\	$6100-01$aاسحاق، اديب،$d1856-1885. 
17	880	10	$6245-02$aمنتخبات :$bضمن اربعة اجزاء /$cاديب بك اسحاق.
17	880	3\	$6246-03$aمنتخبات اديب بك اسحاق
17	880	\\	$6250-04$aطبعة 2.
17	880	\\	$6260-05$aالاسكندرية :$bمطبعة الاداب،$c[18--]
17	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
17	999	\\	$iNjP_7010868$o(OCoLC)ocm30653626$sprinceton_aco003070$e(ERROR-880)$sprinceton_aco003070
			
18	LDR		02070nam a2200385Mi 4500
18	001		473444
18	003		NjP
18	006		m\\\\\\\\d\\\\\\\\
18	007		cr\cn\|||m|||a
18	008		200430s1949\\\\ua\\\\\\ob\\\\000\0\arao\
18	040	\\	$aZYU$bara$erda$cZYU
18	043	\\	$af-ua---
18	050	\4	$aDT76.8$b.Z82
18	100	1\	$6880-01$aZiyādah, Muḥammad Muṣṭafá.
18	245	13	$6880-02$aal-Muʼarrikhūn fī Miṣr fī al-qarn al-khāmis ʻashar al-Milādi/ al-qarn al-tāsiʻ ʻashar al-Hijrī /$c[taʼlīf] Muḥammad Muṣṭafá Ziyādah.
18	260	\\	$6880-03$aal-Qāhirah :$bLajnat al-Taʼlīf wa-al-Tarjamah wa-al-Nashr,$c1949.
18	300	\\	$aonline resource (12, 111 pages)
18	336	\\	$atext$2rdacontent
18	337	\\	$acomputer$2rdamedia
18	338	\\	$aonline resource$2rdacarrier
18	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
18	504	\\	$aIncludes bibliographical references.
18	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
18	650	\0	$aHistorians$zEgypt.
18	650	\7	$aHistorians.$2fast$0(OCoLC)fst00957686
18	651	\7	$aEgypt.$2fast$0(OCoLC)fst01208755
18	710	2\	$aPrinceton University.$bLibrary.
18	730	0\	$aArabic Collections Online.
18	776	08	$iPrint version:$aZiyādah, Muḥammad Muṣṭafá.$tal-Muʼarrikhūn fī Miṣr fī al-qarn al-khāmis ʻashar al-Milādi/ al-qarn al-tāsiʻ ʻashar al-Hijrī$w(NjP)473444$w(DLC)ne 68000853 $w(OCoLC)23489967
18	856	40	$uhttp://hdl.handle.net/2333.1/n8pk0zt6 
18	880	1\	$6100-01$aزيادة، محمد مصطفى.
18	880	12	$6245-02$aالمؤرخون في مصر في القرن الخامس عشر الميلادي / القرن التاسع عشر الهجري /$c[تأليف] محمد مصطفى زيادة.
18	880	\\	$6260-03$aالقاهرة :$bلجنة التأليف والترجمة والنشر،$c1949.
18	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
18	999	\\	$iNjP_473444$o(OCoLC)ocm23489967$sprinceton_aco004172:$e(ERROR-880)$sprinceton_aco004172:
			
19	LDR		02049nam a2200385Mi 4500
19	001		862634
19	003		NjP
19	006		m\\\\\\\\d\\\\\\\\
19	007		cr\cn\|||m|||a
19	008		200430s1847\\\\ua\\\\\\o\\\\\000\0\ara\d
19	040	\\	$aZYU$bara$erda$cZYU
19	050	\4	$aR143$b.B34 1847x
19	100	1\	$6880-01$aBaqlī, Muḥammad ʻAlī.
19	240	10	$6880-02$aGhurar al-najāḥ fī aʻmāl al-jirāḥ
19	245	10	$6880-03$aKitāb Ghurar al-najāḥ fī aʻmāl al-jirāḥ /$ctaʼlīf Muḥammad ʻAlī al-Baqlī.
19	260	\\	$6880-04$aal-Qāhirah :$bMaṭbaʻat Būlāq,$c1263 [1847]
19	300	\\	$aonline resource (2 volumes)
19	336	\\	$atext$2rdacontent
19	337	\\	$acomputer$2rdamedia
19	338	\\	$aonline resource$2rdacarrier
19	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
19	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
19	650	\0	$aOperations, Surgical.
19	650	\7	$aOperations, Surgical.$2fast$0(OCoLC)fst01046401
19	710	2\	$aPrinceton University.$bLibrary.
19	730	0\	$aArabic Collections Online.
19	776	08	$iOnline version:$aBaqlī, Muḥammad ʻAlī$sGhurar al-najāḥ fī aʻmāl al-jirāḥ$tKitāb Ghurar al-najāḥ fī aʻmāl al-jirāḥ$dal-Qāhirah : Maṭbaʻat Būlāq, 1263 [1847]$w(OCoLC)1103310831
19	776	08	$iPrint version:$aBaqlī, Muḥammad ʻAlī.$tKitāb Ghurar al-najāḥ fī aʻmāl al-jirāḥ$w(NjP)862634$w(OCoLC)29834554
19	856	40	$uhttp://hdl.handle.net/2333.1/1jwsv16z 
19	880	1\	$6100-01$aبقلي، محمد علي.
19	880	10	$6240-02$aغرر النجاح في اعمال الجراح
19	880	10	$6245-03$aكتاب غرر النجاح في اعمال الجراح /$cتأليف محمد علي البقلي.
19	880	\\	$6260-04$aالقاهرة :$bمطبعة بولاق،$c1263 [1847]
19	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
19	999	\\	$iNjP_862634$o(OCoLC)ocm29834554$sprinceton_aco004249:$e(ERROR-880)$sprinceton_aco004249:
			
20	LDR		01761nam a2200373Mi 4500
20	001		461076
20	003		NjP
20	006		m\\\\\\\\d\\\\\\\\
20	007		cr\cn\|||m|||a
20	008		200430s198u\\\\ir\\\\\\o\\\\\000\0\arard
20	040	\\	$aZYU$bara$erda$cZYU
20	050	\4	$aBP145$b.R37 1980z
20	100	1\	$6880-01$aRashtī, Ḥabīb Allāh ibn Muḥammad ʻAlī,$d1818 or 1819-1894.
20	245	10	$6880-02$aBadāʼiʻ al-afkār /$ctaʼlīf Mīrzā Ḥabīb Allāh al-Rashtī.
20	260	\\	$6880-03$aQum :$bMuʼassasat Āl al-Bayt,$c[198-]
20	300	\\	$aonline resource (463 pages)
20	336	\\	$atext$2rdacontent
20	337	\\	$acomputer$2rdamedia
20	338	\\	$aonline resource$2rdacarrier
20	500	\\	$aReprint.
20	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
20	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
20	650	\0	$aIslamic law$vSources.
20	650	\7	$aIslamic law.$2fast$0(OCoLC)fst00979949
20	655	\7	$aSources.$2fast$0(OCoLC)fst01423900
20	710	2\	$aPrinceton University.$bLibrary.
20	730	0\	$aArabic Collections Online.
20	776	08	$iPrint version:$aRashtī, Ḥabīb Allāh ibn Muḥammad ʻAlī, 1818 or 1819-1894.$tBadāʼiʻ al-afkār$w(NjP)461076$w(OCoLC)22266724
20	856	40	$uhttp://hdl.handle.net/2333.1/z34tn09b 
20	880	1\	$6100-01$aرشتي، حبيب الله بن محمد علي،$d1818 or 1819-1894.
20	880	10	$6245-02$aبدائع الافكار /$cتأليف حبيب الله الرشتي.
20	880	\\	$6260-03$aقم :$bمؤسسة آل البيت،$c[198]
20	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
20	999	\\	$iNjP_461076$o(OCoLC)ocm22266724$sprinceton_aco003984:$e(ERROR-880)$sprinceton_aco003984:
			
21	LDR		02061nam a2200373Mi 4500
21	001		2760153
21	003		NjP
21	006		m\\\\\\\\d\\\\\\\\
21	007		cr\cn\|||m|||a
21	008		200430s1963\\\\sy\\\\\\oi\\\\000\0\ararc
21	040	\\	$aZYU$bara$erda$cZYU
21	050	\4	$aBP144$b.K52
21	100	1\	$6880-01$aKhaḍir, Aḥmad Mahdī,$d1923-
21	245	10	$6880-02$aNaḥwa dāʼirat maʻārif al-fiqh al-Islāmī muqāranan maʻa al-qānūn :$bFihris Ibn ʻĀbidīn /$cJamʻ wa-tartīb Aḥmad Mahdī al-Khaḍir.
21	260	\\	$6880-03$aḤalab :$bal-Maṭbaʻah al-Sūrīyah,$c[al-ihdāʼ 1963]
21	300	\\	$aonline resource (A-E, 316 pages)
21	336	\\	$atext$2rdacontent
21	337	\\	$acomputer$2rdamedia
21	338	\\	$aonline resource$2rdacarrier
21	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
21	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
21	600	10	$aIbn ʻĀbidīn, Muḥammad Amīn ibn ʻUmar,$d1783 or 1784-1836.$tRadd al-muḥtār ʻalā al-Durr al-mukhtār$vIndexes.
21	650	\0	$aIslamic law$vIndexes.
21	650	\7	$aIslamic law.$2fast$0(OCoLC)fst00979949
21	655	\7	$aIndexes.$2fast$0(OCoLC)fst01423761
21	710	2\	$aPrinceton University.$bLibrary.
21	730	0\	$aArabic Collections Online.
21	776	08	$iPrint version:$aKhaḍir, Aḥmad Mahdī, 1923-$tNaḥwa dāʼirat maʻārif al-fiqh al-Islāmī muqāranan maʻa al-qānūn$w(NjP)2760153$w(DLC)ne 66001512 $w(OCoLC)23127621
21	856	40	$uhttp://hdl.handle.net/2333.1/0p2ngqps 
21	880	1\	$6100-01$aخضر، احمد مهدي،$d1923-
21	880	10	$6245-02$aنحو دائرة معارف الفقه الإسلامي مقارنا مع القانون :$bفهرس ابن عابدين /$cجمع وترتيب احمد مهدي الخضر.
21	880	\\	$6260-03$aحلب :$bالمطبعة السورية،$c[الاهداء 1963]
21	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
21	999	\\	$iNjP_2760153$o(OCoLC)ocm23127621$sprinceton_aco002224$sprinceton_aco002224
			
22	LDR		03081nam a2200445Mi 4500
22	001		5252366
22	003		NjP
22	006		m\\\\\\\\d\\\\\\\\
22	007		cr\cn\|||m|||a
22	008		200430m19589999iq\a\\\\o\\\\f000\0\ara\\
22	040	\\	$aZYU$bara$erda$cZYU
22	043	\\	$aa-iq---
22	050	\4	$aJQ1825.I773$bI73 1958
22	110	1\	$6880-01$aIraq.$bMaḥkamah al-ʻAskarīyah al- ʻUlyā al-Khāṣṣah.
22	245	10	$6880-02$aMuḥākamāt al- Maḥkamah al- ʻAskarīyah al- ʻUlyā al-Khāṣṣah :$bal-maḥādir al-rasmīyah lil-jalasāt allatī ʻaqadathā al-Maḥkamah li-muḥākamat al-mutaʼāmirīn ʻalá salāmat al-watan wa-mufsidī nizām al-ḥukm /$ciʻdād Hayʼat al-Tansīq fī al-Maḥkamah al-ʻAskarīyah al-ʻUlyā al-Khāṣṣah.
22	246	3\	$6880-03$aMaḥādir al-rasmīyah li-jalasāt al Maḥkamah al-ʻAskarīyah al-ʻUlyā al-Khāṣṣah
22	260	\\	$6880-04$a[Baghdād] :$bWizārat al-Difāʻ,$c1958.
22	300	\\	$aonline resource (volumes) :$billustrations
22	336	\\	$atext$2rdacontent
22	337	\\	$acomputer$2rdamedia
22	338	\\	$aonline resource$2rdacarrier
22	500	\\	$aCover title: al Maḥāḍir al-rasmīyah li-jalasāt al Maḥkamah al-ʻAskarīyah al- ʻUlyā al-Khāṣṣah.
